Sentence #,Word,POS,Tag
12795,tốt,A,O
12795,kèm,V,O
12795,sạc,N,B-OBJ
12795,sạc,N,B-OBJ
12795,nhanh,A,B-ADJ
12796,top,N,O
12796,top,V,O
12796,samsung,N,B-OBJ
12796,tick,N,O
12796,xanh,A,O
12797,đóng,N,B-OBJ
12798,hồi,N,O
12798,hài_lòng,M,O
12799,bảo_hành,N,B-OBJ
12799,nản,V,O
12799,bảo_hành,N,B-OBJ
12799,chính_hãng,N,B-OBJ
12799,dính,V,O
12799,bảo_hành,N,B-OBJ
12799,sợ,V,O
12800,đợi,V,O
12801,chán,A,B-ADJ
12801,sài,N,O
12801,iphone,N,B-OBJ
12801,androi,N,B-OBJ
12801,sướng,A,O
12802,chính_hãng,N,B-OBJ
12802,samsung,N,B-OBJ
12802,cũ,A,O
12802,trôi,V,O
12802,bảo_hành,N,B-OBJ
12803,hàn,V,O
12804,máy,N,O
12804,ngon_đỉnh,V,O
12804,cầm,V,O
12804,tay,N,O
12805,iphone,N,B-OBJ
12806,minhg,N,O
12806,màn,N,B-OBJ
12806,cong,A,O
12806,sài,V,O
12806,sài,N,O
12806,mướt,M,B-OBJ
12807,samsung,N,B-OBJ
12807,sợ,V,O
12807,màn,N,B-OBJ
12807,xanh,A,O
12807,màn,N,B-OBJ
12808,mobile,V,O
12808,hàng,N,B-OBJ
12808,smart,N,O
12808,đn,N,O
12808,bảo,V,O
12808,thương_hiệu,V,O
12808,rõ,A,O
12809,tệ,M,O
12810,kích,N,O
12810,hoạt_bảo_hành,M,O
12811,cập_nhật,N,O
12811,màn,N,B-OBJ
12812,mobile,N,O
12812,lừa_đảo,M,O
12813,lụm,V,O
12813,liền,R,O
12814,gớm,M,O
12815,đề_nghị,N,O
12815,rơung_tính,V,O
12815,thuyết_phục,N,O
12815,sản_phẩm,N,B-OBJ
12815,trắng,A,O
12815,bóngg,M,O
12816,giá,N,B-OBJ
12816,iphone,N,B-OBJ
12816,rẻ,A,O
12816,ngon,A,O
12816,chán,A,B-ADJ
12817,kèm,V,O
12817,combo_cáp,N,O
12817,giá,N,B-OBJ
12817,ngon,A,O
12817,sạc,N,B-OBJ
12817,samsung,N,B-OBJ
12817,kèm,V,O
12817,ốp,N,B-OBJ
12817,lưng,N,B-OBJ
12817,smart,V,O
12817,chính_hãng,N,B-OBJ
12817,giá,N,B-OBJ
12817,đngon,N,O
12817,khong,V,O
12817,ngoai,N,O
12817,đặc_cáp,V,O
12817,voi,N,O
12817,sạc,N,B-OBJ
12818,âm,N,B-OBJ
12818,chán_vấn,V,O
12818,rõ,A,O
12818,nhảy_video,N,O
12818,âm_lượng,N,B-OBJ
12819,web,N,O
12819,samsung,N,B-OBJ
12819,hàng,N,B-OBJ
12819,kèm,V,O
12819,cáp_tội,N,O
12819,hàng,N,B-OBJ
12819,trôi_kích_hoạt,M,B-OBJ
12820,xách,V,O
12820,tya_ảo giá,M,O
12821,giá,N,B-OBJ
12821,iphone,N,B-OBJ
12821,đá,N,O
12821,chuồng,N,O
12821,gà,N,O
12822,xtmobile,N,O
12822,hôm,N,O
12822,máy,N,O
12822,siêu_dính,V,O
12822,máy,N,O
12822,dựng,V,O
12823,dụng,N,O
12823,thế_giới_di_độnggiá,V,O
12823,hài_lòng,N,O
12823,màn_hình,N,B-OBJ
12823,tay,N,O
12823,thao_tác,V,O
12823,nhanh,A,B-ADJ
12824,ult,N,O
12824,hơm,V,O
12824,hôm,N,O
12824,clip,M,B-OBJ
12825,rương,N,O
12825,hôm,N,O
12825,bảnh,M,O
12826,video,N,B-OBJ
12826,hôm,N,O
12826,công_nghiệp,M,O
12827,giá,N,B-OBJ
12827,kinh,M,O
12828,tóc,N,O
12828,bạc,N,O
12828,trắng,A,O
12829,giá,N,B-OBJ
12829,nguyên,A,O
12829,tem_mới,N,O
12829,tai_chính_hãng,V,O
12829,samsung,N,B-OBJ
12829,pupg,N,O
12829,fps_nhiệt,V,O
12829,tốt,A,O
12829,nhẹ,A,O
12829,camera,N,B-OBJ
12829,nét,N,O
12829,căng,V,O
12829,chụp,N,B-OBJ
12829,phông,N,O
12829,đẹp,A,O
12829,xứng,M,O
12830,galaxy,N,O
12830,giá,N,B-OBJ
12831,iphone,N,B-OBJ
12831,xtmobile,V,O
12831,giá,N,B-OBJ
12831,đóng,N,B-OBJ
12832,chế,V,O
12833,iphone,N,B-OBJ
12833,kiểu,N,O
12833,hút,V,O
12833,máu,N,O
12833,ghét,M,B-OBJ
12834,iphon,N,O
12834,chụp_ảnh_động,M,O
12835,múc,N,O
12835,không,R,O
12836,dáng,N,O
12836,nữ,N,O
12836,tính,V,O
12837,màn,N,B-OBJ
12837,lướt_web,V,O
12837,facebook,N,B-ORG
12838,dụng,N,O
12838,tần,M,O
12839,thiệt,A,O
12839,dòng,N,O
12839,hiện,N,O
12839,tốt,A,O
12839,điện_thoại,N,B-OBJ
12839,iphone,N,B-OBJ
12839,tiên_công,N,O
12839,mong_đợi,M,B-OBJ
12840,iphone,N,B-OBJ
12840,cảm_ổn,M,O
12841,iphone,N,B-OBJ
12841,cầu,N,O
12841,đao,V,O
12841,búa,N,O
12841,mượt,A,B-ADJ
12841,bảo_mật,N,B-OBJ
12841,iphone,N,B-OBJ
12841,tốt,A,O
12842,ring,N,O
12842,mủa,M,O
12843,iphone,N,B-OBJ
12843,truy_cập,V,O
12843,danh_bạ,N,O
12843,chạm,V,O
12843,gọi,N,B-OBJ
12843,gọi,N,B-OBJ
12843,nhầm,V,O
12844,sinh,V,O
12844,iphone,N,B-OBJ
12844,review,M,O
12845,túi,N,O
12845,quần_cấn cấn,N,O
12845,gọn_nhẹ,V,O
12845,pin,N,B-OBJ
12845,khoai_xíu,V,O
12845,tốt,A,O
12846,sản_phẩm,N,B-OBJ
12846,ốp,N,B-OBJ
12846,samsung,N,B-OBJ
12846,video,N,B-OBJ
12847,máy,N,O
12847,kênh,N,O
12847,suốt,A,O
12847,samsung,N,B-OBJ
12847,iphone,N,B-OBJ
12847,quanh,N,O
12847,quảnh_nhiêu,M,B-OBJ
12848,ngất,M,O
12849,vòng,N,O
12849,gắn,V,O
12849,đeo,V,O
12849,ngón,N,O
12849,tay,N,O
12849,iphone,N,B-OBJ
12849,che,V,O
12849,giúp,V,O
12850,video,N,B-OBJ
12850,tuyệt_vời,M,O
12851,điện_thoại,N,B-OBJ
12851,iphone,N,B-OBJ
12851,shopee,M,O
12852,camera_hoi,N,O
12852,ti_la,N,O
12852,lag,M,O
12853,nghỉ,V,O
12853,dòng,N,O
12854,iphone,N,B-OBJ
12854,hài_lòng,V,O
12854,iphone,N,B-OBJ
12854,iphone,N,B-OBJ
12854,thiết_kế,N,B-OBJ
12854,hồi,N,B-OBJ
12854,ios_biệt,N,B-OBJ
12854,android,M,B-OBJ
12855,hồng,N,B-OBJ
12855,ngon_vcll,R,O
12855,đẹp,A,O
12855,nhẹ,A,O
12855,học_sinh sinh,N,O
12855,đập,V,O
12855,hộp,N,O
12856,sạc,N,B-OBJ
12856,pin,N,B-OBJ
12857,rươngg,N,O
12857,thương,V,O
12857,qá,M,O
12858,thương_mã,N,O
12858,ll,V,O
12858,sạc,N,B-OBJ
12858,bao_ngắt,V,O
12858,sạc,N,B-OBJ
12858,hk,N,B-OBJ
12858,bik,M,B-OBJ
12859,xô,V,O
12859,điện_thoại,N,B-OBJ
12859,iphone,N,B-OBJ
12860,giãi_chí,N,O
12860,metaq,V,O
12860,điện,N,O
12860,thọi,V,O
12860,chiếm,V,O
12860,zị_chí,N,O
12860,nòng,N,O
12861,iphone,N,B-OBJ
12861,hài_lòng,N,O
12861,cầm,V,O
12861,tay,N,O
12861,thao_tác,V,O
12861,linh_hoạt,N,O
12861,pin,N,B-OBJ
12862,anthony,N,O
12862,không,R,O
12863,iphone,N,B-OBJ
12864,dụng,N,O
12864,iphone,N,B-OBJ
12864,dòng,N,O
12865,iphone,N,B-OBJ
12865,mini,N,O
12865,hồng,N,B-OBJ
12865,bảo,V,O
12865,combo,V,O
12865,iphone,N,B-OBJ
12865,mini,M,B-OBJ
12866,áo,N,O
12866,xinh,A,O
12867,iphone,N,B-OBJ
12867,trần,A,O
12867,rơi,V,O
12868,iphone,N,B-OBJ
12868,ngon,A,O
12868,bảo,V,O
12868,giá,N,B-OBJ
12868,android,V,O
12868,bao,P,O
12868,đừng,R,O
12868,máy,N,O
12868,iphone,N,B-OBJ
12868,đối,M,B-OBJ
12869,vinhxo,V,O
12869,phim,N,O
12869,japan,M,O
12870,định,V,O
12870,mệnh_flagship,N,O
12870,chê,A,B-ADJ
12871,màn,N,B-OBJ
12872,kiên_vê,N,O
12872,pixel_la,V,O
12872,chiêc,N,O
12872,điện_thoại,N,B-OBJ
12872,cua,M,B-OBJ
12873,cắn,V,O
12873,cắn,V,O
12873,dở,A,O
12874,zụ,N,O
12874,id,V,O
12874,nhanh,A,B-ADJ
12874,dẫn,V,O
12874,kịp,A,O
12874,check,V,O
12874,thông_tín,N,O
12874,tắt_toán,N,B-OBJ
12874,khóa,M,B-OBJ
12875,méo,N,O
12875,ngón,N,O
12875,tay,N,O
12876,samsung,N,B-OBJ
12876,dòng,N,O
12876,iphone,N,B-OBJ
12876,không,R,O
12877,nh,N,O
12877,chuyê,N,O
12877,tư,M,O
12877,cu,N,O
12877,samsung,N,B-OBJ
12877,iphone,N,B-OBJ
12877,đu_la,N,O
12877,lu_mơ,V,O
12877,chuyê_la,N,O
12877,thâ,V,O
12877,giư,N,O
12877,va,V,O
12877,animation,N,O
12877,châ,N,O
12877,thâ,V,O
12877,thư_sư,N,O
12877,tuâ,V,O
12877,nga,N,O
12877,mă,N,O
12877,quen,V,O
12877,la_la,N,O
12877,thâ,N,B-OBJ
12877,mươ,M,B-OBJ
12878,ốp,N,B-OBJ
12878,samsung,N,B-OBJ
12878,rương,M,O
12879,săn,V,O
12879,ring,N,O
12879,zagg,M,O
12880,iphone,N,B-OBJ
12880,đáp_ứng,V,O
12880,cầu,N,O
12880,nhẹ,A,O
12881,nhẹ,A,O
12881,gọn,A,O
12881,camera,N,B-OBJ
12881,camera,N,B-OBJ
12882,anti,N,O
12882,iphone,N,B-OBJ
12882,chê,A,B-ADJ
12882,chạy,V,O
12883,sài,N,O
12883,lỗi,N,O
12883,sài,M,O
12884,iphone,N,B-OBJ
12884,gọn,A,O
12884,iphone,N,B-OBJ
12884,màn_hình,N,B-OBJ
12884,gọn,A,O
12884,tính_năng,N,B-OBJ
12885,samsung,N,B-OBJ
12885,đục,A,O
12885,lỗ,V,O
12885,phim,N,O
12885,lỡ,V,O
12886,hợp,N,O
12886,cầu,N,O
12886,dòng,N,O
12886,đú,N,O
12886,khoe,V,O
12886,da,N,O
12886,khoe,V,O
12886,khoe,V,O
12886,đóng,N,B-OBJ
12886,bđs,N,O
12886,khoe,V,O
12886,điện_thoại_nít,N,O
12886,khoe,V,O
12887,phụ,V,O
12887,kiện,V,O
12887,iphone,N,B-OBJ
12888,ốp,N,B-OBJ
12888,pikapi,N,O
12888,mini,M,O
12889,dòng,N,O
12889,gọn,A,O
12889,đẹp,A,O
12890,tín,N,O
12890,mk,V,O
12890,dòng,N,O
12890,samsung,N,B-OBJ
12890,nhảy,V,O
12890,chán,A,B-ADJ
12890,iphone,N,B-OBJ
12891,máy,N,O
12891,quen,V,O
12891,máy,N,O
12891,tù,V,O
12891,tù,N,O
12891,dòng,N,O
12891,tốt,A,O
12891,miễn,V,O
12891,màn_hình,N,B-OBJ
12892,dứt,V,O
12892,pink,N,O
12892,đẹp,A,O
12892,lồng,N,O
12892,xanh,A,O
12892,màn,N,B-OBJ
12892,nản,V,O
12893,triggered,N,O
12893,finger,V,O
12893,ngón,N,O
12893,úp,V,O
12894,sài,N,O
12894,điện_thoại,N,B-OBJ
12894,sài,N,O
12894,mt,V,O
12894,bảng,N,O
12894,suóng,V,O
12894,gấp,V,O
12894,điện_thoại,N,B-OBJ
12895,mini,M,O
12896,iphone,N,B-OBJ
12896,ổn,A,B-ADJ
12897,tiêu_chí,M,O
12898,dòng,N,O
12898,thương_màn,N,O
12898,hãng,N,B-OBJ
12898,dòng,N,O
12898,thương,V,O
12899,iphone,N,B-OBJ
12899,phê,V,O
12900,app,N,B-OBJ
12900,đọc,V,O
12900,báo,N,O
12901,vong,N,O
12901,ten_la,M,O
12902,xô,V,O
12902,iphone,N,B-OBJ
12902,dòng,N,O
12902,dòng,N,O
12903,thực,A,O
12903,dòng,N,O
12903,thuòng,N,O
12903,ngon,A,O
12904,lấn_cấn,N,O
12904,mắt_tiết,V,O
12904,lap,N,O
12904,màn,N,B-OBJ
12904,android_thiết,V,O
12904,chẳng,R,O
12904,cảm_iphone,V,O
12904,mượt_thể,V,O
12904,mắt,N,O
12904,quen,V,O
12904,đúng,A,O
12904,quen,V,O
12904,xuyên_thể,N,O
12904,quen_chắn,V,O
12904,đúng,A,O
12904,kẹt,N,O
12904,xỉn,A,O
12905,vòng,N,O
12905,cầm,V,O
12905,iphone,N,B-OBJ
12905,tay,N,O
12905,gọn,A,O
12905,gọi,N,B-OBJ
12906,bự,N,O
12906,pin,N,B-OBJ
12906,trâu,N,O
12906,màn_hình,N,B-OBJ
12907,câu,V,O
12907,máy,N,O
12907,máy,N,O
12907,phụ,V,O
12907,chính,T,O
12907,máy,N,O
12907,kiểu,N,O
12907,gọi,N,B-OBJ
12907,máy,N,O
12907,phụ,V,O
12907,chính,T,O
12907,câu,N,O
12907,thông_não,M,B-OBJ
12908,lướt,N,O
12908,nội_mắt,V,O
12908,lắmmàn,N,O
12908,đở,V,O
12908,màn,N,B-OBJ
12909,lite,N,O
12909,ne,V,O
12909,iphone,N,B-OBJ
12909,song_song,N,O
12909,cầu,N,O
12909,android,V,O
12909,ios,N,O
12909,chia,V,O
12909,màn_hình,N,B-OBJ
12909,app,N,B-OBJ
12909,đóng_băng,N,O
12909,bất_tiện,M,B-OBJ
12910,camera,N,B-OBJ
12910,góc,N,B-OBJ
12910,siêu,Z,O
12910,rộng,A,O
12910,ngon,A,O
12911,đúng,A,O
12911,xô_reviewer,N,O
12911,hàng,N,B-OBJ
12911,phân_tích,V,O
12911,trải_nghiệm,N,O
12911,dẫn_dắt,V,O
12911,câu,N,O
12911,rù,N,O
12911,rù,A,O
12911,chán,A,B-ADJ
12911,chết,V,O
12911,nghiện,V,O
12911,schanel,N,O
12911,kaka,M,B-OBJ
12912,thừa,M,O
12913,iphone,N,B-OBJ
12913,cũ,A,O
12913,mobile,V,O
12913,uy_tín,A,B-ADJ
12914,iphone,N,B-OBJ
12914,app,N,B-OBJ
12914,ngân_hàng,N,O
12914,bao,N,O
12914,sướng,A,O
12915,iphone,N,B-OBJ
12915,hàng,N,B-OBJ
12915,fullbox,V,O
12915,máy,N,O
12915,lướt,V,O
12915,pin,N,B-OBJ
12915,sạc,N,B-OBJ
12915,samsung,N,B-OBJ
12915,đứt_mặt,N,O
12915,trải_nghiệm,M,O
12915,tệ,Nu,O
12915,iphone,N,B-OBJ
12915,thao_tác,V,O
12915,vuốt_tệ,N,O
12915,hại_thể,V,O
12915,sánh,N,O
12915,android,V,O
12915,khoản,N,O
12915,trang,N,O
12916,combo,V,O
12916,cục,Nc,O
12916,sdp,N,O
12916,pin,N,B-OBJ
12917,mjk,N,O
12917,gọn_tiện,N,O
12917,mjk,V,O
12917,máy,N,O
12917,phụ,V,O
12917,máy,N,O
12917,chính,T,O
12917,android,M,O
12918,đối_reviewer,N,O
12918,bình,V,O
12918,máy,N,O
12918,iphone,N,B-OBJ
12918,hẹo,M,B-OBJ
12919,mini,N,O
12919,rùi,N,O
12919,review,V,O
12919,máy,N,O
12919,chính_chốt,V,O
12919,liền,R,O
12919,hiện,N,O
12919,ngon,A,O
12919,nhẹ,A,O
12919,mượt_tội,N,O
12919,pin,N,B-OBJ
12919,trâu,N,O
12920,áo,N,O
12920,đẹp,A,O
12921,bao,N,O
12921,nhiu,M,O
12922,dòng,N,O
12922,nhĩ_titan,N,O
12922,nhẹ,A,O
12923,úng,V,O
12923,dòng,N,O
12923,iphone,N,B-OBJ
12923,chấm_dứt,V,O
12923,kỷ_nguyên,N,O
12923,iphone,N,B-OBJ
12923,auto,N,O
12923,pin_yếu,V,O
12923,mãi,R,O
12923,series,N,O
12923,pin,N,B-OBJ
12923,tốt,A,O
12923,nỗi,N,O
12923,bây_mồm bảo_pin,V,O
12923,iphone,N,B-OBJ
12923,yếu,A,O
12923,đáy,N,O
12923,giếng,N,O
12924,tiễn,V,O
12924,chán_hợp,N,O
12924,android,N,O
12924,đóng,N,B-OBJ
12924,ngon,A,O
12925,cắn,V,O
12925,dở,A,O
12926,iphone,N,B-OBJ
12926,dòng,N,O
12926,tính,N,O
12926,di_động,N,B-OBJ
12926,gọn,A,O
12926,chạy,V,O
12926,móc_túi,V,O
12926,tốt,A,O
12926,gọn,A,O
12926,dòng,N,O
12926,đẹp,A,O
12926,trẻ_trung,M,O
12927,mini,N,O
12927,bao,P,O
12928,chạy,V,O
12928,tốt,A,O
12929,hàng,N,B-OBJ
12929,ll,N,O
12929,ổn,A,B-ADJ
12930,gọn,A,O
12930,camera,N,B-OBJ
12931,yt,V,O
12931,màn,N,B-OBJ
12931,góc,N,B-OBJ
12931,ghê,A,O
12932,thánh_chê,N,O
12932,nen,V,O
12932,tốt,A,O
12933,rương,N,O
12933,công_nghệ,N,B-OBJ
12934,liệu,V,O
12934,cũ,A,O
12935,iphone,N,B-OBJ
12935,đẹp,A,O
12935,dòng,N,O
12936,titan,N,B-OBJ
12936,mắc,V,O
12936,thép,N,O
12936,thiệt_thép,N,O
12936,nhẹ,A,O
12937,titan,N,B-OBJ
12937,chả,R,O
12937,đéo,V,O
12937,titan,N,B-OBJ
12937,đem,V,O
12937,ốc,N,O
12937,pô,N,O
12937,gắn,V,O
12937,vàng,N,O
12937,kim_cương,A,O
12937,ms_nể,M,O
12938,liệu,V,O
12938,bền_viền,N,O
12938,thép,N,O
12938,iphone,N,B-OBJ
12938,đời,N,O
12939,ốp,N,B-OBJ
12939,đỡ,V,O
12939,tróc,V,O
12939,nhanh,A,B-ADJ
12940,iphone,N,B-OBJ
12940,ngủ,V,O
12940,ôm,V,O
12940,điện_thoại,N,B-OBJ
12940,rơi,V,O
12940,mặt,N,O
12940,gãy,V,O
12941,công_nghệ,N,B-OBJ
12941,tản_nhiệt,N,B-OBJ
12941,vapor,N,O
12941,khung,N,O
12941,titan,N,B-OBJ
12941,đánh,V,O
12941,marketing,FW,O
12941,ốp,N,B-OBJ
12941,lưng,N,B-OBJ
12941,bền tốn_kém,V,O
12941,hướng,N,O
12941,công_nghệ,N,B-OBJ
12941,hãng,N,B-OBJ
12941,trang,N,O
12942,titan,N,B-OBJ
12942,ôm,V,O
12942,khung,N,O
12942,nhôm,V,O
12942,lớp,N,O
12942,titan,N,B-OBJ
12942,siêu_mỏng,V,O
12942,tác_dụng,N,O
12942,titan,N,B-OBJ
12942,mỏng,V,O
12942,lớp,N,O
12942,bám,V,O
12942,bề_mặt,M,O
12943,công_nghệ,N,B-OBJ
12943,hàn,V,O
12943,lớp,Nc,O
12943,kim,N,O
12943,rẻ_chí,V,O
12943,bây_qtrinh,N,O
12943,nghiên_cứu,M,B-OBJ
12944,kiểu,N,O
12944,khung,N,O
12944,viền,N,B-OBJ
12944,nano,M,B-OBJ
12945,iphone,N,B-OBJ
12945,chuyên_biến,V,O
12945,lỗi,N,O
12945,sản_phẩm,N,B-OBJ
12945,tính_năng,N,B-OBJ
12945,camera,N,B-OBJ
12945,ẩn_dynamic,N,O
12945,mạ,V,O
12945,titan,N,B-OBJ
12945,đánh,V,O
12945,bóng,N,O
12945,nổi,R,O
12945,phây,N,O
12945,xước,M,B-OBJ
12946,iphone,N,B-OBJ
12946,pin,N,B-OBJ
12946,bảo_hành,N,B-OBJ
12946,tn,M,B-OBJ
12947,tranh,N,O
12947,khái_niệm,V,O
12947,khung,N,O
12947,bao,N,O
12947,titan,N,B-OBJ
12947,công_viền,V,O
12947,aw,N,O
12947,titan,N,B-OBJ
12947,edition,N,O
12947,phay_xước,V,O
12947,watch,N,O
12947,titan,N,B-OBJ
12947,phay_xước,N,O
12947,bề_mặt,V,O
12947,aw_titan,N,O
12947,phay_xước xước,V,O
12947,chéo_loạn,N,O
12947,xị,V,O
12947,đè_phay xước,N,O
12947,sẵn_lộ,V,O
12947,aw_titan,N,O
12947,sở,N,O
12947,viền,N,B-OBJ
12947,thép,N,O
12947,bóng_bẩy,V,O
12947,trọng_lượng,N,O
12947,cầm,V,O
12947,đầm,N,O
12947,tay,N,O
12947,sướng,A,O
12947,nhẹ,A,O
12947,nhẹ,A,O
12947,sở,N,O
12948,kênh,N,O
12948,quảng_cáo,N,O
12948,iphon,M,O
12949,thiện_cảm,N,O
12949,chậm,A,O
12949,thẩm_thấu,V,O
12949,nhanh,A,B-ADJ
12949,phân_tích,V,O
12949,nhanh,A,B-ADJ
12949,kịp,A,O
12949,miền,N,O
12949,trung,N,O
12949,miền,N,O
12949,kịp,A,O
12950,khung,N,O
12950,viền,N,B-OBJ
12950,nhôm,N,O
12950,mạ,V,O
12950,titan,N,B-OBJ
12950,việt_dụng,V,O
12950,sài,N,O
12950,ốp,N,B-OBJ
12950,lưng,N,B-OBJ
12950,mạ_titan,V,O
12950,kiểu,N,O
12950,phay,N,O
12950,sước,V,O
12950,ốp,N,B-OBJ
12950,sợ,V,O
12950,xỉn,A,O
12951,hợp,N,O
12951,kim_titan,N,O
12951,nhẹ,A,O
12951,xướt,V,O
12951,thép,N,O
12951,đóng,N,B-OBJ
12951,titannium,N,O
12951,miềm_xước,N,O
12951,đánh,V,O
12951,bóng,N,O
12951,thép,N,O
12951,kém,A,O
12951,thép,N,O
12952,đúng,A,O
12952,thương,V,O
12953,chính_xác,V,O
12953,dòng,N,O
12953,iphone_trang,N,O
12953,khung,N,O
12953,nhôm,V,O
12953,mạ,N,O
12953,titan,N,B-OBJ
12953,công_nghệ,N,B-OBJ
12953,pvd,M,B-OBJ
12954,iphone,N,B-OBJ
12954,thần,N,O
12954,tốt_quan,M,O
12955,bay,V,O
12955,gio,N,O
12955,nhieu,V,O
12955,nguoi,N,O
12955,huawei,V,O
12955,chu_yeu,N,O
12955,ve chuc_nang,V,O
12955,điện_thoại,N,B-OBJ
12955,ve_tinh_noi,V,O
12955,den,N,O
12955,hien,V,O
12955,tai_nhat,N,O
12955,dong,V,O
12955,ho,N,O
12955,smartphone_moi,V,O
12955,nhat,N,O
12955,cua,V,O
12955,huawei,N,O
12955,chuc_nang,V,O
12955,ma,N,O
12956,nhôm,N,O
12956,pha,V,O
12956,titan,N,B-OBJ
12956,nghi_bền,A,O
12956,thép,N,O
12957,watch,N,O
12957,titanium,V,O
12957,series,N,O
12957,edition_biệt,V,O
12957,titanium,N,O
12957,edition,V,O
12957,titanium,N,O
12957,bắt,V,O
12957,watch,N,O
12957,lấn_cấn,N,O
12957,mong,V,O
12957,giải_đáp,N,O
12957,giúp,V,O
12958,khung,N,O
12958,viền,N,B-OBJ
12958,đeo,V,O
12958,ốp,N,B-OBJ
12958,trần_thể_xước móp_thánh,V,O
12958,mãi,R,O
12958,hài,A,O
12959,thực_công_nghệ,N,O
12959,hàn,V,O
12959,siêu_âm,M,O
12960,chờ,V,O
12960,máy,N,O
12960,ifit,V,O
12960,bung,V,O
12960,khung,N,O
12960,máy,N,B-OBJ
12960,bền,A,B-ADJ
12961,sợ,V,O
12961,lỗi,N,O
12961,angten,N,O
12961,iphone,N,B-OBJ
12961,vỏ,N,B-OBJ
12961,nhôm,M,B-OBJ
12962,mail,N,O
12962,order,M,O
12963,xanh,A,O
12963,không,R,O
12964,titan,N,B-OBJ
12964,nguyên,R,O
12964,khối,N,O
12964,beep,M,O
12965,viền,N,B-OBJ
12965,bóng,N,O
12965,iphone,N,B-OBJ
12965,khung,N,O
12965,viền,N,B-OBJ
12965,crom,N,O
12965,crom,V,O
12965,kim,N,O
12966,khả_năng,N,O
12966,khung,N,O
12966,viền,N,B-OBJ
12966,nhôm,V,O
12966,lớp,N,O
12966,viền,N,B-OBJ
12966,phủ,V,O
12966,titan,N,B-OBJ
12966,tỉ_lệ,V,O
12966,định_nguyên,N,O
12966,viền,N,B-OBJ
12966,full,N,O
12966,titan,N,B-OBJ
12966,giá,N,B-OBJ
12967,chẳng,R,O
12967,cắt,V,O
12967,chẳng,R,O
12967,nâng,V,O
12967,hút,V,O
12967,máu,N,O
12968,ốp,N,B-OBJ
12968,lưng,N,B-OBJ
12968,ốp,N,B-OBJ
12968,lưng,N,B-OBJ
12968,da_dạng,N,O
12968,đẹp,A,O
12968,giàu,A,O
12968,ốp,N,B-OBJ
12969,miếng,N,O
12969,dán,V,O
12969,màn_hình,N,B-OBJ
12969,iphone,N,B-OBJ
12970,mập,M,O
12971,mạ,N,O
12971,pvd,N,O
12971,đóng,N,B-OBJ
12971,công_nghệ,N,B-OBJ
12971,cũ,A,O
12971,mạ,V,O
12971,pvd,N,O
12971,vàng,N,B-OBJ
12971,lương,N,B-OBJ
12971,quản_lý,N,B-OBJ
12971,dự_án,M,B-OBJ
12972,dụng,N,O
12972,viềng,V,O
12972,titan,N,B-OBJ
12972,essential,V,O
12972,điện_thoại,N,B-OBJ
12972,rơi,V,O
12972,rớt,V,O
12972,viềng_cấn,N,O
12972,móp,M,B-OBJ
12973,vi_diệu,N,O
12973,sx,M,O
12974,bê,N,O
12974,đê,N,O
12974,cầm,V,O
12974,iphone,N,B-OBJ
12974,nỗi,N,O
12975,macbook,N,O
12975,tốt,A,O
12975,lập_trình,N,O
12975,java,M,O
12976,cầm,V,O
12976,cầm,V,O
12976,tay,N,O
12976,cầm,V,O
12976,nhẹ,A,O
12976,zậy,M,O
12977,titan,N,B-OBJ
12977,khả_năng,V,O
12977,chống,V,O
12977,đạn,N,O
12977,tốt,A,O
12977,tốt,A,O
12977,kevlar,N,O
12977,bây thời_kỳ,V,O
12977,hòa,N,O
12977,bình trường_hợp,V,O
12977,bọn,Nc,O
12977,giặc,N,O
12977,phương_động kinh,V,O
12977,bắt,V,O
12977,heo,N,O
12977,bắt,V,O
12977,gà_trang,N,O
12977,đội,N,O
12977,biên_phòng,N,O
12977,iphone,N,B-OBJ
12977,túi,N,O
12977,áo,N,O
12977,chổ,N,O
12977,trái_tim,V,O
12977,yên_bụng,N,O
12977,bắn,V,O
12977,kính_cường_lực,N,B-OBJ
12977,gorilla,N,O
12977,bắn,V,O
12977,hông,N,O
12977,viền,N,B-OBJ
12977,titan,N,B-OBJ
12977,chống,V,O
12977,đở,N,O
12977,áo_giáp,N,O
12977,mặc,V,O
12977,hộ,N,O
12977,kính,N,B-OBJ
12977,iphone,N,B-OBJ
12977,trấn_tinh_thần,N,O
12977,chút,L,O
12977,đụng,V,O
12978,viền,N,B-OBJ
12978,titan_xước,N,O
12978,dăm,M,O
12979,đợi,V,O
12979,oke,M,O
12980,khoa_học,N,O
12980,chúc,V,O
12980,kệnh,N,O
12980,subs,M,B-OBJ
12981,điện_thoại,N,B-OBJ
12981,chảnh,V,O
12981,máy,N,O
12981,đáp_ứng,V,O
12981,cầu,N,O
12981,không,R,O
12982,tóm,V,O
12982,titan,N,B-OBJ
12982,lớp,N,O
12982,khung,N,O
12982,nhôm,V,O
12982,máy,N,O
12983,đúng,A,O
12983,chức_năng,N,O
12983,video,N,B-OBJ
12983,iphone_rực,M,O
12984,iphone,N,B-OBJ
12984,mãi,R,O
12984,đỉnh,N,O
12984,cầm,V,O
12984,đầm,N,O
12984,tay,N,O
12985,trải_nghiệm,N,O
12985,tỏa,M,O
12986,quan,N,O
12986,giá,N,B-OBJ
12986,chính,T,O
12986,add,M,O
12987,sai,A,O
12987,vỏ,N,B-OBJ
